part_num,part_name,catalog,section,display_order,source_category_id,source_category,material,representative_for,notes
30190,Wheel Centre Wide with Stub Axles [Tricycle],Wheels & Tires,Wheels,24,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
30285,Wheel 18 x 14 with Tread Small Hub,Wheels & Tires,Wheels,25,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
30324,Wheel Hard Plastic Spoked,Wheels & Tires,Wheels,26,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
30838,Wheel 11mm D. x 6mm with 7 Spokes,Wheels & Tires,Wheels,27,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32004b,Wheel 68.8 x 24 Model Team Type 2 [Notched Ring],Wheels & Tires,Wheels,28,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32020,Wheel 43.2 x 18 with Extended Axle Stem,Wheels & Tires,Wheels,29,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32057,Wheel 70 x 14 mm Futuristic,Wheels & Tires,Wheels,30,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32077,Wheel 70 x 28 mm Futuristic,Wheels & Tires,Wheels,31,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32193,Wheel Flat with Axle hole,Wheels & Tires,Wheels,32,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32197,Wheel 81.6 x 34 ZR Three Spoke Swirl,Wheels & Tires,Wheels,33,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
33211,Wheel Wagon Huge (43mm D.),Wheels & Tires,Wheels,34,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
33212,"Wheel Wagon Giant (56mm D., 7 studs Dia.)",Wheels & Tires,Wheels,35,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
34337,Wheel 8 x 6 with Slot,Wheels & Tires,Wheels,36,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
3482,Wheel with Split Axle hole,Wheels & Tires,Wheels,37,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
35,Wheel Spoked Large,Wheels & Tires,Wheels,38,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
3739,Wheel 24 x 43 Technic,Wheels & Tires,Wheels,39,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
38340,Train Wheel RC Train 16.6 x 23,Wheels & Tires,Wheels,40,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
41179,Rim 30 mm with 4 Pin Holes,Wheels & Tires,Wheels,41,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
41864,"Wheel Small Wide Hard Plastic with Axle hole, Tread",Wheels & Tires,Wheels,42,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
42610,Wheel 11 x 8 with Center Groove,Wheels & Tires,Wheels,43,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4266,Wheel 20 x 30 Technic,Wheels & Tires,Wheels,44,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
42716,Wheel 30 x 20 5-Spoke,Wheels & Tires,Wheels,45,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
44292,Wheel 30.4 x 20 with 3 Pinholes,Wheels & Tires,Wheels,46,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4489b,"Wheel Wagon Large (33mm D.), hole notched for wheels holder pin",Wheels & Tires,Wheels,47,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
46334,Wheel Rim 75 X 15.8,Wheels & Tires,Wheels,48,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4720,Wheel Bicycle without Tire,Wheels & Tires,Wheels,49,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
50862,Wheel Centre 15 x 6 City Motorcycle with Stub Axles,Wheels & Tires,Wheels,50,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
51377,Wheel 18 x 14 Spoked,Wheels & Tires,Wheels,51,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
51378,Wheel Technic Street Bike,Wheels & Tires,Wheels,52,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
55817,Wheel Wagon Viking with 12 Holes [7 Studs Diameter],Wheels & Tires,Wheels,53,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
55982,"Wheel 18mm x 14mm with Axle Hole, Fake Bolts and Shallow Spokes",Wheels & Tires,Wheels,54,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
56908,Wheel 43.2 x 26 Technic Racing Small with 6 Pinholes,Wheels & Tires,Wheels,55,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
59521,Wheel Hard Plastic Spoked Giant Thin 160 x 28,Wheels & Tires,Wheels,56,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
88517,Wheel 75 x 17 Motorcycle,Wheels & Tires,Wheels,57,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
11209,Tyre 21 x 9.9,Wheels & Tires,Tires,1,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
11957,Tyre 100.6 x 22 Motorcycle,Wheels & Tires,Tires,2,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
132b,Tyre Smooth Old Style - Small Hollow (Air Tyre),Wheels & Tires,Tires,3,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
15413,Tyre 49.53 x 20,Wheels & Tires,Tires,4,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
18450,Tyre 81.6 x 44 R,Wheels & Tires,Tires,5,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
18977,Tyre 24 x 12 Low Profile,Wheels & Tires,Tires,6,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2346,Tyre 30 x 10.5 Offset Tread,Wheels & Tires,Tires,7,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
23798,Tyre 107 x 44 Tractor,Wheels & Tires,Tires,8,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
23799,Tyre 81.6 x 44 ZR Technic Straight Tread,Wheels & Tires,Tires,9,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2491,Tyre 81 x 29,Wheels & Tires,Tires,10,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2696,Tyre 24 x 13 Model Team,Wheels & Tires,Tires,11,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2807,Tyre for Bicycle Wheel,Wheels & Tires,Tires,12,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2857,Tyre 30 x 20 Solid Balloon,Wheels & Tires,Tires,13,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2902,Tyre 81.6 x 15 Motorcycle,Wheels & Tires,Tires,14,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2995,Tyre 68.8 x 40 Balloon Large,Wheels & Tires,Tires,15,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
2997,Tyre 81.6 x 34 ZR Technic Straight Tread,Wheels & Tires,Tires,16,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
30028,Tyre 14 x 9 Smooth Small Wide Slick,Wheels & Tires,Tires,17,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
30391,Tyre 30.4 x 14 Offset Tread,Wheels & Tires,Tires,18,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
30648,Tyre 24 x 14 Shallow Tread (Tread Small Hub),Wheels & Tires,Tires,19,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
30699,Tyre 43.2 x 14,Wheels & Tires,Tires,20,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
3139,Tyre 14 x 4 Smooth Small Single,Wheels & Tires,Tires,21,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32003,Tyre 68.8 x 24,Wheels & Tires,Tires,22,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32019,Tyre 62.4 x 20,Wheels & Tires,Tires,23,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32076,Tyre 70 x 14 Futuristic,Wheels & Tires,Tires,24,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32078,Tyre 70 x 28 Futuristic,Wheels & Tires,Tires,25,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32180,Tyre 56 x 30 R Balloon,Wheels & Tires,Tires,26,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32196,Tyre 81.6 x 34 ZR Technic Thin Sporty Tread,Wheels & Tires,Tires,27,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32296,Tyre 81.8 x 50 Technic Racing Large,Wheels & Tires,Tires,28,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
32298,Tyre Technic Power Puller,Wheels & Tires,Tires,29,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
3483,Tyre Offset Tread 24 x 8,Wheels & Tires,Tires,30,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
35578,Tyre Offroad 37 x 14,Wheels & Tires,Tires,31,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
36h,Tyre Smooth Old Style - Large Hollow (Air Tire),Wheels & Tires,Tires,32,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
3634,Tyre 43 x 17,Wheels & Tires,Tires,33,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
3641,Tyre 15 x 6 Offset Tread Small,Wheels & Tires,Tires,34,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
3740,Tyre 24 x 43 Technic,Wheels & Tires,Tires,35,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4084,Tyre 21 x 8 Offset Tread Medium,Wheels & Tires,Tires,36,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
41893,Tyre 68.8 x 36 H,Wheels & Tires,Tires,37,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
41897,Tyre 56 x 28 ZR Street,Wheels & Tires,Tires,38,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4267,Tyre 30 x 20 Technic,Wheels & Tires,Tires,39,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4410,Tyre 81.6 x 44 Slick,Wheels & Tires,Tires,40,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
44308,Tyre 43.2 x 22 H,Wheels & Tires,Tires,41,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
44309,Tyre 43.2 x 22 ZR,Wheels & Tires,Tires,42,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4455,Tyre 87.9 x 36,Wheels & Tires,Tires,43,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
4456,Tyre 100.6 x 28,Wheels & Tires,Tires,44,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
44771,Tyre 68.8 x 36 ZR,Wheels & Tires,Tires,45,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
458,Tyre for Train Wheel for Electric Train Motor 12V,Wheels & Tires,Tires,46,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
46335,Tyre 94.3 x 38 Motorcycle Racing Tread,Wheels & Tires,Tires,47,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
47345,Tire 94 x 40 Balloon Offset Tread,Wheels & Tires,Tires,48,29,Wheels and Tyres,Plastic,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
5033,Tyre 24 x 9.9,Wheels & Tires,Tires,49,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
50861,Tyre 21 x 6 City Motorcycle,Wheels & Tires,Tires,50,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
50951,Tyre 14 x 6 Solid Smooth,Wheels & Tires,Tires,51,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
51379,"Tyre Technic Street Bike Wide, Rear [8420]",Wheels & Tires,Tires,52,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
51380,"Tyre Technic Street Bike Narrow, Front [8420]",Wheels & Tires,Tires,53,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
54120,Tyre 94.8 x 44 R Balloon,Wheels & Tires,Tires,54,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
55976,Tyre 56 x 26 Balloon,Wheels & Tires,Tires,55,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
56890,Tyre 24 x 12 R Balloon,Wheels & Tires,Tires,56,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
56891,Tyre 37 x 18 R Balloon,Wheels & Tires,Tires,57,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
56898,Tyre 43.2 x 14 Offset Tread,Wheels & Tires,Tires,58,29,Wheels and Tyres,Rubber,,"v0.29 Wheels & Tires reconstruction; useful loose-part wheel/rim or tire geometry retained; covers, complete assemblies, tread links, wheel-holder bricks and minor revisions excluded."
15790,"Propeller 3 Blade 9 Diameter with Pin Hole, Recessed Center",Propellers & Rotors,Propellers & Rotors,3,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
18592,Propeller 3 Blade 13 Diameter,Propellers & Rotors,Propellers & Rotors,4,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
2421,Propeller 3 Blade Small,Propellers & Rotors,Propellers & Rotors,5,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
2479,"Propeller 4 Blade 5 Diameter with Rounded Ends, Open Hub",Propellers & Rotors,Propellers & Rotors,6,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
2712,Technic Plate Rotor 3 Blade with Toothed Ends and 3 Studs (Propeller),Propellers & Rotors,Propellers & Rotors,7,26,Technic Special,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
2740c01,Technic Propeller 3 Blade with 24t Gear [8855 / 5113],Propellers & Rotors,Propellers & Rotors,8,26,Technic Special,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
2906,Technic Propeller 4 Blade 7 Stud Diameter with Square Ends,Propellers & Rotors,Propellers & Rotors,9,26,Technic Special,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
2952,Propeller 2 Blade 9 Diameter,Propellers & Rotors,Propellers & Rotors,10,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
30078,Propeller 6 Blade Fan 8 x 8,Propellers & Rotors,Propellers & Rotors,11,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
30332,Propeller 3 Blade 9 Diameter,Propellers & Rotors,Propellers & Rotors,12,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
30644,Propeller 2 Blade 4 x 22,Propellers & Rotors,Propellers & Rotors,13,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
32125,Technic Plate Rotor 3 Blade with Smooth Ends and 6 Studs (Propeller),Propellers & Rotors,Propellers & Rotors,14,26,Technic Special,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
3461,Propeller 4 Blade 5 Diameter with Hole for Rotor Holder,Propellers & Rotors,Propellers & Rotors,15,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
3480,Propeller 2 Blade,Propellers & Rotors,Propellers & Rotors,16,35,Transportation - Sea and Air,Plastic,,"v0.30 reconstruction; distinct propeller/rotor blade geometry retained; holders, housings, engines, printed/decorative forms, Duplo and minor revisions excluded."
